event_id,dataset_type,is_demo,latitude,longitude,acquisition_datetime,satellite,instrument,frp,brightness_temperature_k,firms_confidence,scan_km,track_km,day_night,nearest_facility_type,nearest_facility_distance_m,industrial_context_score,nearest_water_distance_m,dw_water,dw_trees,dw_grass,dw_flooded_vegetation,dw_crops,dw_shrub_scrub,dw_built,dw_bare,dw_snow_ice,dw_dominant_class,dw_confidence,detections_24h,detections_3d,detections_7d,active_days,persistence_duration_days,mean_frp,max_frp,target_class
demo_000268,synthetic_demo,True,23.954491,77.959025,2026-05-13T07:40:00,VIIRS,MODIS,313.714,349.966,66.52,0.77,1.761,N,industrial,4072.47,0.034,791.22,0.009091,0.660369,0.196305,0.000658,0.000973,0.107398,0.003989,0.021216,0.0,trees,0.660369,1,3,9,7,7,280.705,349.958,Wildfire / Natural Fire
demo_000335,synthetic_demo,True,24.475596,78.987971,2026-03-11T20:58:00,MODIS,VIIRS,188.284,344.169,93.63,0.408,0.575,D,industrial,1599.37,0.1222,3373.03,0.00204,0.512405,0.205146,0.015261,0.00037,0.186968,0.061709,0.0161,0.0,trees,0.512405,2,4,9,9,9,136.76,200.6,Wildfire / Natural Fire
demo_000329,synthetic_demo,True,22.085135,77.428568,2026-01-03T06:20:00,VIIRS,MODIS,437.409,333.379,90.3,1.155,2.147,D,water,2383.9,0.0808,389.45,0.115896,0.415869,0.2028,0.00059,0.022541,0.240007,1e-06,0.002286,1.1e-05,trees,0.415869,1,2,5,5,5,349.832,623.745,Wildfire / Natural Fire
demo_000449,synthetic_demo,True,29.216694,77.114053,2026-06-02T17:58:00,MODIS,VIIRS,29.691,319.992,69.41,1.18,0.826,D,farm,3159.48,0.1471,1420.56,0.059882,0.040658,0.032552,0.001267,0.42833,0.062784,0.009928,0.364509,9.1e-05,crops,0.42833,1,2,4,3,3,21.674,29.691,Agricultural Fire
demo_000999,synthetic_demo,True,25.0533,69.935158,2026-03-15T16:43:00,VIIRS,VIIRS,19.159,316.199,54.79,0.612,1.15,N,industrial,6411.03,0.2038,1827.46,0.03959,0.063942,0.051113,0.001571,0.078093,0.123381,0.090748,0.551013,0.000548,bare,0.551013,3,5,8,11,11,19.869,34.6,Unknown / Other
demo_000830,synthetic_demo,True,27.049091,71.106757,2026-04-20T14:25:00,VIIRS,MODIS,16.549,303.0,43.58,1.762,2.127,D,none,2112.89,0.2409,1577.46,0.054847,0.142586,0.038761,0.064216,0.005025,0.31942,0.032846,0.342293,4e-06,bare,0.342293,1,6,6,8,8,15.732,23.881,Unknown / Other
demo_000475,synthetic_demo,True,29.626064,72.571379,2026-07-18T13:04:00,VIIRS,MODIS,22.516,324.746,63.94,1.122,1.258,D,industrial,403.56,0.1393,171.71,0.056127,0.058853,0.182068,0.024404,0.526621,0.043751,0.067542,0.040633,0.0,crops,0.526621,1,1,2,2,2,19.145,32.386,Agricultural Fire
demo_000819,synthetic_demo,True,25.954774,70.920921,2026-06-21T21:48:00,MODIS,VIIRS,37.082,317.654,81.08,1.269,1.231,D,industrial,2127.49,0.0827,848.73,0.117525,0.107448,0.009075,0.001712,0.025339,0.132229,0.127183,0.479489,0.0,bare,0.479489,1,1,1,1,1,32.394,51.135,Unknown / Other
demo_000209,synthetic_demo,True,22.80176,79.280682,2026-06-25T11:49:00,VIIRS,VIIRS,212.553,365.66,90.17,0.578,0.622,D,water,1450.57,0.128,1506.84,0.018831,0.363633,0.16703,0.04044,0.075309,0.106799,0.048386,0.17676,0.002812,trees,0.363633,1,5,6,7,7,220.989,269.742,Wildfire / Natural Fire
demo_000079,synthetic_demo,True,19.848669,73.725392,2026-07-14T03:09:00,VIIRS,MODIS,71.728,331.931,99.64,1.62,1.707,D,industrial,567.73,0.566,1368.31,0.043537,0.003963,0.018694,0.099012,0.007078,0.027539,0.759079,0.041097,0.0,built,0.759079,1,3,5,5,5,56.424,71.728,Industrial Fire
demo_000623,synthetic_demo,True,24.432318,85.204257,2026-03-08T03:43:00,MODIS,MODIS,77.545,343.748,98.84,0.592,1.509,N,farm,78.74,0.9976,420.57,0.021884,0.053889,0.12443,0.008631,0.040724,0.036955,0.569548,0.143938,0.0,built,0.569548,34,194,194,228,228,70.533,111.603,Persistent Thermal Source
demo_000191,synthetic_demo,True,18.283095,73.818705,2026-04-09T02:56:00,VIIRS,VIIRS,50.365,339.389,72.2,1.418,1.164,D,farm,130.07,0.6553,1696.94,0.015729,0.024386,0.02579,0.010113,0.005562,0.000169,0.736512,0.181738,0.0,built,0.736512,4,13,18,19,19,47.718,58.313,Industrial Fire
demo_000714,synthetic_demo,True,21.411102,85.88483,2026-08-06T02:39:00,VIIRS,MODIS,109.405,336.782,80.55,1.797,2.03,D,water,208.58,0.6101,224.1,0.062567,0.017057,0.017391,0.000968,0.003721,0.005208,0.58689,0.306198,0.0,built,0.58689,69,95,201,234,234,100.592,109.567,Persistent Thermal Source
demo_000492,synthetic_demo,True,30.395723,77.560555,2026-03-28T00:18:00,MODIS,VIIRS,69.27,351.648,95.95,1.444,1.771,D,farm,1394.8,0.2207,2428.65,0.01937,0.00964,0.075032,0.050338,0.519735,0.061476,0.120661,0.135443,0.008305,crops,0.519735,1,1,1,1,1,61.941,73.539,Agricultural Fire
demo_000618,synthetic_demo,True,22.708613,86.339136,2026-04-27T07:33:00,VIIRS,VIIRS,144.192,336.871,85.17,0.918,0.482,D,none,76.76,0.7691,973.77,0.04645,0.039325,0.003777,2e-06,0.000915,0.0,0.839642,0.069888,0.0,built,0.839642,28,52,123,143,143,128.106,230.174,Persistent Thermal Source
demo_000858,synthetic_demo,True,24.239594,68.48618,2026-07-26T19:56:00,MODIS,MODIS,10.286,302.844,73.86,1.419,0.827,D,farm,1458.45,0.0706,2595.26,0.109139,0.118681,0.014183,0.014296,0.011944,0.120147,0.016113,0.595495,0.0,bare,0.595495,4,5,18,14,14,10.09,13.683,Unknown / Other
demo_001000,synthetic_demo,True,25.266818,69.831484,2026-01-15T23:20:00,MODIS,VIIRS,19.212,317.949,84.3,0.58,2.039,D,none,1742.96,0.0357,237.0,0.082498,0.071738,0.099197,0.024257,0.00088,0.025607,0.183691,0.512111,2e-05,bare,0.512111,1,3,11,8,8,15.318,20.436,Unknown / Other
demo_000118,synthetic_demo,True,18.819666,74.421151,2026-01-28T23:15:00,MODIS,MODIS,132.979,341.547,83.46,0.906,1.405,D,farm,292.27,0.9145,1507.71,0.209301,0.101147,0.063609,0.000766,0.170105,0.000846,0.381145,0.073081,0.0,built,0.381145,2,6,12,11,11,120.981,178.357,Industrial Fire
demo_000953,synthetic_demo,True,26.720163,70.599247,2026-02-23T03:37:00,VIIRS,VIIRS,30.851,303.105,38.19,1.546,1.481,N,forest,2498.75,0.1523,803.94,0.067328,0.044335,0.171285,1.5e-05,0.056903,0.103699,0.035957,0.52047,7e-06,bare,0.52047,1,1,1,1,1,26.173,30.851,Unknown / Other
demo_000872,synthetic_demo,True,24.676563,68.052041,2026-03-15T15:13:00,MODIS,VIIRS,30.387,315.73,49.95,0.446,2.18,N,farm,1323.94,0.1697,368.72,0.247553,0.099186,0.090076,0.000769,0.007459,0.142,0.000637,0.41232,0.0,bare,0.41232,2,4,7,7,7,24.225,40.31,Unknown / Other
demo_000667,synthetic_demo,True,22.734223,87.671664,2026-03-17T22:45:00,VIIRS,VIIRS,78.195,345.274,87.92,1.343,1.464,D,industrial,65.76,0.8038,3123.23,0.023003,0.15592,0.017649,1e-06,0.000408,0.048773,0.344351,0.409895,0.0,bare,0.409895,190,330,330,462,462,61.632,106.129,Persistent Thermal Source
demo_000112,synthetic_demo,True,20.369215,75.704702,2026-01-27T18:39:00,VIIRS,MODIS,95.271,325.824,79.12,0.871,0.873,N,industrial,143.68,0.9761,310.48,0.215488,0.036783,0.079853,0.002011,0.177242,0.019146,0.381752,0.087719,6e-06,built,0.381752,1,1,2,2,2,77.493,119.776,Industrial Fire
demo_000835,synthetic_demo,True,25.957241,70.122347,2026-06-20T14:30:00,VIIRS,MODIS,31.004,312.04,38.05,1.077,1.442,D,industrial,1887.83,0.2017,968.7,0.031354,0.187246,0.012726,0.000195,0.191611,0.162422,0.121571,0.29287,4e-06,bare,0.29287,1,3,8,7,7,25.215,44.752,Unknown / Other
demo_000197,synthetic_demo,True,18.842004,71.769263,2026-08-20T03:26:00,VIIRS,VIIRS,75.21,347.982,88.55,0.542,0.44,D,forest,370.29,0.9849,1348.82,0.013681,0.079365,0.085882,0.000382,0.005002,1.5e-05,0.47919,0.335813,0.00067,built,0.47919,1,7,9,9,9,69.689,77.929,Industrial Fire
demo_000107,synthetic_demo,True,18.107547,74.527789,2026-01-06T06:06:00,MODIS,VIIRS,94.134,342.765,95.29,1.162,1.694,N,industrial,77.12,0.792,916.2,0.093,0.05671,0.117996,0.000974,0.067402,2e-06,0.615898,0.048005,1.3e-05,built,0.615898,1,4,7,8,8,98.47,151.09,Industrial Fire
demo_000166,synthetic_demo,True,17.503731,72.361604,2026-06-19T23:46:00,MODIS,VIIRS,59.176,333.816,78.3,1.151,1.172,D,forest,186.54,0.8423,1101.26,0.057954,0.091028,0.05729,6e-05,0.115377,0.000583,0.556885,0.120822,1e-06,built,,1,1,1,2,2,50.653,59.892,Industrial Fire
demo_000730,synthetic_demo,True,24.203741,83.830378,2026-08-21T05:03:00,MODIS,VIIRS,150.614,349.219,90.23,0.489,2.198,N,industrial,189.96,0.8736,1095.32,0.062151,0.10583,0.0,3.8e-05,0.013629,0.135644,0.520077,0.159942,0.002689,built,0.520077,57,145,268,219,219,150.04,165.85,Persistent Thermal Source
demo_000183,synthetic_demo,True,18.740219,73.726439,2026-02-22T09:04:00,VIIRS,MODIS,69.897,335.146,93.05,1.63,0.943,N,forest,109.42,0.8646,457.54,0.241586,0.011595,0.026863,0.013299,0.042354,9.4e-05,0.634883,0.029327,0.0,built,0.634883,1,2,4,4,4,50.743,69.897,Industrial Fire
demo_000570,synthetic_demo,True,28.667226,76.490203,2026-01-22T15:00:00,MODIS,MODIS,54.107,326.34,64.07,1.588,1.982,D,forest,494.23,0.2825,1579.97,0.040523,0.038432,0.109315,0.032106,0.359207,0.04534,0.077036,0.122257,0.175783,crops,0.359207,1,2,4,4,4,55.933,74.899,Agricultural Fire
demo_000289,synthetic_demo,True,23.20577,78.361584,2026-06-09T09:43:00,MODIS,VIIRS,432.557,365.521,85.93,1.774,1.764,D,water,3899.28,0.143,3705.36,0.071783,0.292844,0.212682,0.00238,0.13364,0.160663,0.0,0.126009,0.0,trees,0.292844,1,2,4,6,6,411.364,451.368,Wildfire / Natural Fire
demo_000973,synthetic_demo,True,26.317368,70.462499,2026-03-11T14:06:00,VIIRS,VIIRS,11.722,315.201,59.21,0.518,1.097,D,none,1844.47,0.0961,72.12,0.076112,0.122364,0.157466,0.029542,0.006974,0.129015,0.11621,0.360738,0.001579,bare,0.360738,1,2,3,5,5,11.43,20.448,Unknown / Other
demo_000864,synthetic_demo,True,25.476,75.086866,2026-06-06T19:28:00,MODIS,MODIS,28.92,320.564,53.61,1.38,0.989,D,warehouse,5490.19,0.0996,4890.53,0.183946,0.02969,0.027298,0.005962,0.03446,0.214829,0.007732,0.489112,0.006971,bare,0.489112,3,4,8,10,10,27.91,29.915,Unknown / Other
demo_000489,synthetic_demo,True,32.334474,75.215973,2026-06-19T09:21:00,VIIRS,VIIRS,37.789,342.567,68.32,1.117,1.888,N,industrial,772.9,0.1895,1281.71,0.043247,0.033955,0.051309,0.005527,0.616944,0.063348,0.049504,0.136166,2e-06,crops,0.616944,1,1,4,3,3,38.039,41.564,Agricultural Fire
demo_000891,synthetic_demo,True,25.793426,71.86624,2026-06-21T00:42:00,MODIS,VIIRS,9.656,323.112,54.58,1.697,1.64,N,industrial,5681.4,0.1884,405.05,0.033389,0.132807,0.04496,0.012162,0.088071,0.087589,0.018858,0.582163,0.0,bare,0.582163,2,2,8,6,6,8.348,9.656,Unknown / Other
demo_000302,synthetic_demo,True,21.638672,78.03287,2026-06-11T19:49:00,VIIRS,VIIRS,149.06,354.793,78.96,0.517,1.423,D,forest,1818.96,0.004,202.2,0.023724,0.577629,0.257801,0.002145,0.015777,0.11728,4.9e-05,0.002125,0.00347,trees,0.577629,1,2,4,5,5,143.521,253.352,Wildfire / Natural Fire
demo_000194,synthetic_demo,True,18.937041,72.011354,2026-05-12T18:08:00,VIIRS,VIIRS,135.42,324.786,95.93,0.584,0.413,N,forest,196.92,0.7345,1532.78,0.046513,0.054089,0.007822,7.9e-05,0.250234,0.000481,0.598424,0.025967,0.016391,built,0.598424,2,7,8,8,8,141.38,183.761,Industrial Fire
demo_000368,synthetic_demo,True,21.113559,77.409761,2026-01-06T10:00:00,MODIS,VIIRS,460.955,352.174,89.83,0.667,1.806,D,water,1369.65,0.0852,374.3,0.118701,0.398526,0.2147,0.030697,0.06893,0.11149,0.000118,0.056832,7e-06,trees,0.398526,1,3,5,4,4,469.676,746.995,Wildfire / Natural Fire
demo_000013,synthetic_demo,True,16.90107,72.999215,2026-04-12T13:04:00,MODIS,MODIS,77.148,320.651,82.37,0.676,1.69,D,farm,30.59,0.5544,2370.16,0.003593,0.001713,0.000253,0.004189,0.056277,0.002341,0.624903,0.306731,0.0,built,0.624903,3,8,13,13,13,58.939,94.335,Industrial Fire
demo_000961,synthetic_demo,True,26.074249,73.176477,2026-01-22T00:28:00,VIIRS,VIIRS,39.57,306.305,57.26,0.922,1.784,N,farm,1516.49,0.0551,774.28,0.039818,0.032778,0.039613,0.000906,0.005748,0.313136,0.019776,0.548226,0.0,bare,0.548226,4,5,17,14,14,40.802,64.199,Unknown / Other
demo_000240,synthetic_demo,True,23.334442,79.810417,2026-07-03T05:56:00,MODIS,MODIS,145.567,334.895,86.11,1.347,0.793,D,none,1698.81,0.036,941.21,0.02739,0.384325,0.307754,0.051497,0.013034,0.207156,1.2e-05,0.008833,0.0,trees,0.384325,1,1,1,1,1,120.977,201.24,Wildfire / Natural Fire
demo_000332,synthetic_demo,True,21.520916,80.460934,2026-08-01T13:35:00,MODIS,VIIRS,151.02,340.76,86.33,1.211,0.544,D,warehouse,1086.33,0.1145,736.88,0.022916,0.611024,0.108654,0.009873,0.053267,0.089609,0.05792,0.026071,0.020666,trees,0.611024,1,1,1,1,1,128.566,206.522,Wildfire / Natural Fire
demo_000459,synthetic_demo,True,29.623927,76.297042,2026-04-27T05:45:00,MODIS,VIIRS,52.669,327.409,84.43,0.381,0.765,D,water,156.13,0.2252,727.59,0.045887,0.100148,0.084303,0.009624,0.296449,0.117305,0.04577,0.300514,0.0,bare,0.300514,1,1,3,3,3,49.71,85.123,Agricultural Fire
demo_000693,synthetic_demo,True,24.359055,89.170296,2026-03-26T01:44:00,VIIRS,VIIRS,68.765,344.797,87.45,0.814,2.123,N,industrial,88.59,0.5868,438.84,0.285736,0.012453,0.007246,0.005559,0.003776,0.004955,0.561665,0.11861,0.0,built,0.561665,16,78,103,92,92,54.998,68.765,Persistent Thermal Source
demo_000228,synthetic_demo,True,23.42625,79.221429,2026-08-12T03:03:00,VIIRS,VIIRS,131.254,355.33,90.56,0.533,1.296,N,farm,1062.93,0.0442,949.82,0.020751,0.589313,0.071552,0.000178,0.042965,0.153939,0.01399,0.107177,0.000136,trees,0.589313,1,2,5,5,5,107.434,133.842,Wildfire / Natural Fire
demo_000707,synthetic_demo,True,24.34277,87.326459,2026-03-31T10:12:00,VIIRS,VIIRS,92.422,335.772,91.49,1.587,1.809,D,none,135.79,0.8989,785.56,0.02989,0.039053,0.003801,2.2e-05,0.1286,0.011017,0.6742,0.11212,0.001297,built,0.6742,295,295,481,641,641,92.558,136.831,Persistent Thermal Source
demo_000659,synthetic_demo,True,21.77535,88.766567,2026-02-07T21:41:00,MODIS,MODIS,88.789,340.427,89.26,1.2,0.471,D,warehouse,213.71,0.9091,1230.63,0.068937,0.01048,0.006952,0.000913,1e-05,0.075803,0.656976,0.17993,0.0,built,0.656976,25,64,86,112,112,74.556,123.295,Persistent Thermal Source
demo_000998,synthetic_demo,True,24.52382,69.506942,2026-01-03T02:12:00,VIIRS,MODIS,14.686,,36.9,0.709,1.557,D,none,1386.68,0.2376,379.65,0.020092,0.192361,0.054741,0.110547,0.094651,0.054741,0.058281,0.414587,0.0,bare,0.414587,1,5,5,6,6,14.557,24.724,Unknown / Other
demo_000513,synthetic_demo,True,31.198294,76.328649,2026-06-01T02:55:00,MODIS,MODIS,25.288,321.578,64.45,0.883,1.79,D,industrial,817.94,0.0825,1599.52,0.042957,0.001179,0.035489,0.037474,0.625394,0.055626,0.155513,0.046367,0.0,crops,0.625394,1,1,2,2,2,22.162,25.288,Agricultural Fire
demo_000435,synthetic_demo,True,30.779985,76.306863,2026-07-01T08:30:00,MODIS,MODIS,38.602,330.642,84.46,0.355,1.648,D,industrial,308.69,0.2563,1742.91,0.015877,0.053853,0.095128,0.019033,0.53191,0.152633,0.034351,0.097215,0.0,crops,0.53191,1,1,4,3,3,39.343,53.402,Agricultural Fire
demo_000897,synthetic_demo,True,26.977209,68.0,2026-03-10T22:30:00,VIIRS,VIIRS,11.8,314.71,35.51,0.91,2.017,N,industrial,8432.96,0.0534,649.55,0.182789,0.113429,0.029229,0.01448,0.023023,0.143088,0.035002,0.45896,0.0,bare,0.45896,3,4,6,7,7,10.662,14.895,Unknown / Other
demo_000861,synthetic_demo,True,25.154261,72.215666,2026-03-29T23:56:00,MODIS,VIIRS,15.991,313.106,51.09,0.438,0.373,D,industrial,5751.82,0.0643,1363.2,0.057081,0.103485,0.050245,0.201418,0.001219,0.089461,0.089012,0.408079,0.0,bare,0.408079,2,6,6,9,9,12.491,16.231,Unknown / Other
demo_000094,synthetic_demo,True,20.202371,75.40633,2026-02-13T04:03:00,MODIS,VIIRS,43.416,326.371,75.72,0.4,0.58,D,industrial,522.81,0.9324,320.69,0.20782,0.025939,0.011575,0.195545,0.201765,0.001413,0.27031,0.085551,8.2e-05,built,0.27031,4,18,29,26,26,31.703,55.449,Industrial Fire
demo_000917,synthetic_demo,True,26.11455,73.306836,2026-08-03T11:36:00,VIIRS,MODIS,8.586,319.291,39.43,1.591,1.305,D,industrial,1720.46,0.1004,1319.54,0.047038,0.060699,0.183891,0.002751,0.017925,0.079979,0.07216,0.529043,0.006514,bare,0.529043,2,7,19,14,14,8.816,10.938,Unknown / Other
demo_000034,synthetic_demo,True,19.930574,72.965105,2026-03-11T05:39:00,VIIRS,VIIRS,103.544,336.5,89.3,1.114,2.073,D,industrial,84.27,0.5586,576.34,0.249334,0.048978,0.039468,0.070816,0.000214,6.4e-05,0.475191,0.115935,0.0,built,0.475191,1,2,2,2,2,80.346,103.544,Industrial Fire
demo_000007,synthetic_demo,True,20.113471,72.647217,2026-02-17T12:05:00,VIIRS,VIIRS,84.84,329.887,95.43,1.412,2.014,N,none,192.76,0.9194,696.49,0.255195,0.094559,0.002909,0.006955,0.01718,0.062336,0.37526,0.185497,0.000109,built,0.37526,4,4,6,8,8,60.893,102.055,Industrial Fire
demo_000958,synthetic_demo,True,24.961247,70.153738,2026-07-13T01:36:00,VIIRS,VIIRS,9.568,308.992,67.78,0.874,0.355,N,none,1441.18,0.0801,1539.76,0.095148,0.098685,0.034226,0.000328,0.052367,0.189476,0.044862,0.484908,0.0,bare,0.484908,2,3,4,5,5,9.458,10.618,Unknown / Other
demo_000406,synthetic_demo,True,31.655651,77.11298,2026-05-16T05:05:00,VIIRS,MODIS,37.434,318.426,78.75,1.74,1.69,D,warehouse,657.14,0.3143,1089.4,0.061441,0.099709,0.046328,0.001231,0.576826,0.030767,0.040689,0.141689,0.00132,crops,0.576826,1,2,3,3,3,26.685,37.434,Agricultural Fire
demo_000941,synthetic_demo,True,28.125913,69.138229,2026-01-30T16:12:00,VIIRS,MODIS,18.865,323.977,82.16,1.094,0.596,N,none,6333.82,0.0789,674.48,0.020929,0.279827,0.142096,0.00148,0.072826,0.103265,0.021055,0.358522,0.0,bare,0.358522,1,3,5,4,4,15.089,24.033,Unknown / Other
demo_000883,synthetic_demo,True,26.945149,72.851007,2026-07-28T16:46:00,MODIS,VIIRS,12.233,311.167,73.44,1.203,0.466,D,forest,7416.38,0.0937,830.34,0.058437,0.158933,0.055773,0.002428,0.000114,0.186187,0.064856,0.473272,0.0,bare,0.473272,2,2,5,5,5,8.651,12.233,Unknown / Other
demo_000263,synthetic_demo,True,23.061239,78.23899,2026-08-03T01:19:00,MODIS,MODIS,400.833,341.213,79.03,1.042,1.189,D,industrial,3006.49,0.0028,924.25,0.000211,0.457867,0.069921,0.020505,0.014109,0.274026,0.07187,0.084277,0.007214,trees,0.457867,1,1,1,1,1,292.896,400.833,Wildfire / Natural Fire
demo_000018,synthetic_demo,True,18.257,74.624219,2026-02-15T17:08:00,MODIS,VIIRS,132.432,345.484,75.78,0.428,0.73,D,none,51.98,0.6389,666.5,0.095436,0.034754,0.093055,2.1e-05,0.006562,0.0,0.487457,0.282672,4.3e-05,built,0.487457,1,2,5,6,6,95.738,132.432,Industrial Fire
demo_000676,synthetic_demo,True,21.865173,86.322079,2026-02-02T16:52:00,VIIRS,MODIS,102.288,337.035,91.42,0.677,1.445,D,forest,304.83,0.6728,809.03,0.028329,0.018509,0.000269,0.045446,0.014058,0.06989,0.664745,0.158755,0.0,built,0.664745,267,586,586,696,696,95.895,136.09,Persistent Thermal Source
demo_000966,synthetic_demo,True,27.235001,74.731427,2026-08-03T19:17:00,MODIS,MODIS,10.342,325.208,45.4,1.312,2.044,D,farm,2275.53,0.0172,267.83,0.000593,0.069291,0.256673,1.4e-05,0.05042,0.202616,0.105077,0.315314,2e-06,bare,0.315314,2,3,7,8,8,10.048,13.725,Unknown / Other
demo_000218,synthetic_demo,True,23.557702,76.3071,2026-01-10T10:54:00,MODIS,VIIRS,71.358,342.558,91.77,1.47,1.416,D,none,1216.56,0.0244,1743.01,0.005282,0.353646,0.161463,0.111122,0.008879,0.222158,0.010363,0.127013,7.3e-05,trees,0.353646,1,2,4,3,3,63.354,93.578,Wildfire / Natural Fire
demo_000258,synthetic_demo,True,24.004202,76.838307,2026-03-25T03:40:00,MODIS,MODIS,119.438,346.77,74.46,1.668,0.521,N,none,2721.64,0.0967,1125.26,0.140695,0.433766,0.146777,0.01429,0.059474,0.194135,0.004291,0.005516,0.001057,trees,0.433766,3,6,9,9,9,118.303,207.29,Wildfire / Natural Fire
demo_000442,synthetic_demo,True,30.597185,75.954453,2026-04-08T09:20:00,VIIRS,MODIS,39.676,317.534,93.37,1.63,2.146,D,farm,1285.92,0.2489,1235.63,0.022467,0.044851,0.096388,0.000249,0.636042,0.007752,0.116118,0.076133,0.0,crops,0.636042,1,1,1,1,1,37.426,54.84,Agricultural Fire
demo_000451,synthetic_demo,True,30.546553,72.603662,2026-08-02T15:58:00,MODIS,VIIRS,34.505,323.33,81.35,0.624,1.595,D,farm,739.31,0.2101,463.91,0.019392,0.027386,0.138864,0.000506,0.629118,0.079947,0.087867,0.010504,0.006416,crops,0.629118,1,1,4,3,3,32.4,46.639,Agricultural Fire
demo_000173,synthetic_demo,True,16.936042,70.704419,2026-02-13T20:55:00,VIIRS,MODIS,61.895,334.445,78.02,0.7,1.724,D,industrial,70.37,0.5901,599.22,0.017409,0.042081,0.099634,2.3e-05,0.005445,0.02445,0.665619,0.145338,0.0,built,0.665619,5,11,23,29,29,61.028,67.392,Industrial Fire
demo_000488,synthetic_demo,True,31.01341,74.366673,2026-06-01T22:42:00,VIIRS,MODIS,40.066,332.513,62.11,1.548,0.681,D,none,176.92,0.1653,553.7,0.056079,0.194593,0.090738,0.037894,0.350807,0.18544,0.019636,0.060827,0.003986,crops,0.350807,1,1,1,1,1,30.036,44.472,Agricultural Fire
demo_000167,synthetic_demo,True,18.222995,73.586524,2026-05-19T18:49:00,VIIRS,VIIRS,42.598,335.282,71.67,0.356,2.164,D,warehouse,59.06,0.7497,777.09,0.049538,0.029089,0.075434,0.002096,0.004125,0.004482,0.815377,0.019859,0.0,built,0.815377,1,2,5,5,5,33.772,50.923,Industrial Fire
demo_000904,synthetic_demo,True,25.812593,70.237382,2026-03-05T20:26:00,VIIRS,MODIS,18.154,308.598,55.69,0.476,0.947,N,industrial,4094.5,0.1542,1881.04,0.041163,0.084118,0.007145,0.000298,0.007249,0.218586,0.035942,0.576221,0.029278,bare,0.576221,1,4,9,8,8,16.26,24.84,Unknown / Other
demo_000186,synthetic_demo,True,18.068651,73.484631,2026-05-29T06:59:00,MODIS,VIIRS,34.778,335.149,78.93,1.066,1.422,D,none,273.76,0.9203,197.27,0.133697,0.095813,0.019568,0.001234,0.007146,0.076716,0.495289,0.170529,7e-06,built,0.495289,3,22,23,24,24,25.327,36.437,Industrial Fire
demo_000720,synthetic_demo,True,21.352077,87.354821,2026-03-14T19:19:00,MODIS,MODIS,98.5,340.526,88.16,1.551,0.789,D,forest,134.86,0.618,1974.25,0.083216,0.016529,0.00048,2e-06,0.006113,0.036433,0.756148,0.101081,0.0,built,0.756148,24,82,188,185,185,89.404,137.086,Persistent Thermal Source
demo_000748,synthetic_demo,True,21.950113,84.435283,2026-06-22T17:21:00,MODIS,VIIRS,104.056,338.403,95.07,0.651,0.404,D,water,321.8,0.8594,778.16,0.010698,0.069641,0.014732,0.016274,0.063973,0.002165,0.518407,0.304109,0.0,built,0.518407,17,58,87,123,123,83.296,104.056,Persistent Thermal Source
demo_000083,synthetic_demo,True,20.94903,70.949312,2026-02-01T06:51:00,VIIRS,MODIS,142.383,345.564,92.15,1.759,1.146,N,industrial,538.8,0.593,941.83,0.088493,0.015315,0.003036,0.030595,0.109543,0.0,0.518285,0.209081,0.025651,built,0.518285,1,3,8,7,7,131.469,226.548,Industrial Fire
demo_000178,synthetic_demo,True,18.05413,71.828852,2026-02-22T18:25:00,VIIRS,VIIRS,94.721,349.929,93.59,1.598,1.354,D,none,149.14,0.932,506.35,0.018708,0.004102,8e-06,0.005225,0.019169,0.002407,0.939551,0.010831,0.0,built,0.939551,5,10,21,20,20,87.741,108.76,Industrial Fire
demo_000408,synthetic_demo,True,31.52508,75.890423,2026-07-08T01:20:00,VIIRS,MODIS,30.662,331.47,66.39,0.551,2.008,D,none,387.43,0.2767,1240.85,0.002849,0.078737,0.094855,0.010065,0.637951,0.05357,0.049169,0.071665,0.001139,crops,0.637951,1,1,2,2,2,30.75,37.976,Agricultural Fire
demo_000158,synthetic_demo,True,18.439892,75.036102,2026-07-23T07:30:00,VIIRS,VIIRS,39.668,328.446,99.6,0.519,1.517,N,industrial,145.06,0.6434,1857.1,0.232717,0.046698,0.115184,0.000696,0.031488,0.000299,0.491212,0.081706,0.0,built,0.491212,4,14,22,21,21,36.966,51.263,Industrial Fire
demo_000035,synthetic_demo,True,17.151313,74.731045,2026-06-30T18:44:00,VIIRS,MODIS,77.053,330.247,73.08,1.239,0.364,D,forest,212.05,0.694,2631.23,0.071877,0.000865,0.052065,0.007122,0.007614,0.086951,0.73558,0.037396,0.000532,built,0.73558,3,7,7,8,8,70.074,114.599,Industrial Fire
